name,symbol,contractAddress,sessionCategory,sessionCategoryReason,marketCap,fdv,peakMarketCap,athEstimate,peakConfidence,observedAthMarketCap,volume24h,volumeField,liquidityUsd,priceUsd,priceChange24h,buys24h,sells24h,dexId,pairAddress,dexScreenerUrl,wallets,tokenCreatedAtIso,pairCreatedAtIso,firstBuyAtIso,detectedAtIso,filterReason
huh cat,huh,J2PiC6EVeSRJLqozVKj3oYwUkpLJZUaWZav9SAGmrbuF,NA,Classified as NA using token creation time,8464.72,8464.72,18456.37610806788,18456.37610806788,history,18456.37610806788,94970.71,h24,,0.000008464,234,1125,765,pumpfun,8tnPcFUPhEFVgchmbsB3icF4SobtZzJkd4nZc9NqVPDk,https://dexscreener.com/solana/8tnpcfuphefvgchmbsb3icf4sobtzzjkd4nzc9nqvpdk,BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr,2024-03-15T17:49:34.000Z,,2026-07-03T09:23:08.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$18,456 >= floor $10,000 [history]; ✓ peak≈$18,456 <= ceiling $25,000; ✓ vol(h24)=$94,971 >= $10,000; ✓ chain=solana"
inupendence,inupendence,FTXnSxwWZSajDCoGcpH2MfXeA1ZR6kfKEQsZcEqBpump,EU,Classified as EU using DEX Screener pairCreatedAt,8032.49,8032.49,18415.445174591612,18415.445174591612,history,18415.445174591612,112613.55,h24,,0.000008032,222,1578,1223,pumpfun,4YWMunQJj99iaiY2ocsHUcjhRj2ndFaHks4tu6QzXfn7,https://dexscreener.com/solana/4ywmunqjj99iaiy2ocshucjhrj2ndfahks4tu6qzxfn7,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; BTf4A2exGK9BCVDNzy65b9dUzXgMqB4weVkvTMFQsadd; CgaA9a1JwAXJyfHuvZ7VW8YfTVRkdiT5mjBBSKcg7Rz5; 71PCu3E4JP5RDBoY6wJteqzxkKNXLyE1byg5BTAL9UtQ,,2026-07-03T09:21:28.000Z,2026-07-03T09:21:35.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$18,415 >= floor $10,000 [history]; ✓ peak≈$18,415 <= ceiling $25,000; ✓ vol(h24)=$112,614 >= $10,000; ✓ chain=solana"
Freddie,Freddie,QXUx5yriwvHE5pgNqCaXnv8ApiihR3NLQPTkjRduJ31,NA,Classified as NA using token creation time,2499.89,2499.89,18392.20959818505,18392.20959818505,history,18392.20959818505,22305.16,h24,,0.000002499,-25.88,94,97,launchlab,3hxv7Bq75cBA7hKHiPMqiCrZgXFga2tkPbsiMLua3K6c,https://dexscreener.com/solana/3hxv7bq75cba7hkhipmqicrzgxfga2tkpbsimlua3k6c,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU; DPNPVvoGdwNBY849ryx2JZzakWuWbDTfSUYr8aNfKLwA,2026-07-02T16:36:27.000Z,2026-07-02T16:36:27.000Z,2026-07-02T16:36:28.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$18,392 >= floor $10,000 [history]; ✓ peak≈$18,392 <= ceiling $25,000; ✓ vol(h24)=$22,305 >= $10,000; ✓ chain=solana"
Trader,Retard,DHGGyDXkkdCePgEXRbfynPbeqZ7EAy2qfozveMWspump,NA,Classified as NA using DEX Screener pairCreatedAt,2272.3,2272.3,18350.143828406723,18350.17445540947,history,18350.17445540947,36823.94,h24,,0.000002272,-63.35,403,330,pumpfun,7REv2JVtERkgczPxhEKgnnvgTZ4zxxXg85fSsVsqYrRg,https://dexscreener.com/solana/7rev2jvterkgczpxhekgnnvgtz4zxxxg85fssvsqyrrg,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 9iaawVBEsFG35PSwd4PahwT8fYNQe9XYuRdWm872dUqY; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,,2026-07-02T22:34:45.000Z,2026-07-02T22:34:45.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$18,350 >= floor $10,000 [history]; ✓ peak≈$18,350 <= ceiling $25,000; ✓ vol(h24)=$36,824 >= $10,000; ✓ chain=solana"
Ba Bẻm,BaBẻm,E7pGeMxw8BcSp9JHN5eWxzkqA9sNN8iiR28LiDYqpump,EU,Classified as EU using token creation time,4018.08,4018.08,18337.13582889575,18337.13582889575,history,18337.13582889575,42194.92,h24,,0.000004018,-12.59,556,396,pumpfun,42rsV9NDMmJeQcmwhL8jVPTpWsq34t7Ca8Com4PB5Kar,https://dexscreener.com/solana/42rsv9ndmmjeqcmwhl8jvptpwsq34t7ca8com4pb5kar,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN; 5ZuV8eqkvzYFVEKbLvGBdexL2tFv7E5BCd2HZpjqbdg,2026-07-03T03:46:36.000Z,2026-07-03T03:46:36.000Z,2026-07-03T03:46:39.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$18,337 >= floor $10,000 [history]; ✓ peak≈$18,337 <= ceiling $25,000; ✓ vol(h24)=$42,195 >= $10,000; ✓ chain=solana"
The Fallen Eight,8,FBvMqonYEmi7Pbyer7S1hyae8ovgNyAZwtvRit4Lpump,NA,Classified as NA using token creation time,2283.05,2283.05,18215.2470438997,18215.2470438997,history,18215.2470438997,39338.68,h24,,0.000002283,-11.35,460,509,pumpfun,fKAc4MFJHUsJQaW8UjdXPH7KsAsgh3Pv9G4MKxcKJuj,https://dexscreener.com/solana/fkac4mfjhusjqaw8ujdxph7ksasgh3pv9g4mkxckjuj,831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-02T18:31:49.000Z,2026-07-02T18:31:49.000Z,2026-07-02T18:31:54.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 3 wallet(s); ✓ peak≈$18,215 >= floor $10,000 [history]; ✓ peak≈$18,215 <= ceiling $25,000; ✓ vol(h24)=$39,339 >= $10,000; ✓ chain=solana"
Have Some Conviction,CONVICTION,2eiXxcp1osxyEkCwzfL1mKCDiXrLenfFV9NBui9Bpump,NA,Classified as NA using DEX Screener pairCreatedAt,2298.82,2298.82,18182.12409001895,18182.12409001895,history,18182.12409001895,45616.51,h24,,0.000002298,-32.83,856,587,pumpfun,EVuCFCpfvGQVWF6dkXW3G1Gv64WXG9rZ17Vpu3AJ3zt,https://dexscreener.com/solana/evucfcpfvgqvwf6dkxw3g1gv64wxg9rz17vpu3aj3zt,5ZuV8eqkvzYFVEKbLvGBdexL2tFv7E5BCd2HZpjqbdg,,2026-07-03T00:46:51.000Z,2026-07-03T00:49:27.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$18,182 >= floor $10,000 [history]; ✓ peak≈$18,182 <= ceiling $25,000; ✓ vol(h24)=$45,617 >= $10,000; ✓ chain=solana"
FLAPPY ANSEM,FLAPPY,8ng6WjvTw7eNVo72a475RfVfuW4nTriGZcCqKF8Epump,NA,Classified as NA using DEX Screener pairCreatedAt,2496.53,2496.53,18100.738212772212,18102.95873160188,history,18102.95873160188,46838.01,h24,,0.000002496,-5.01,758,508,pumpfun,Gd29qSDAyUZVvteFCWXtdAruNQ25oQh2AzKu4YGaokf,https://dexscreener.com/solana/gd29qsdayuzvvtefcwxtdarunq25oqh2azku4ygaokf,Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt,,2026-07-02T16:46:01.000Z,2026-07-02T16:46:08.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$18,103 >= floor $10,000 [history]; ✓ peak≈$18,103 <= ceiling $25,000; ✓ vol(h24)=$46,838 >= $10,000; ✓ chain=solana"
trenchnald,TRENCHNALD,DfSKppTAEKZPjMuDykW5QUXBWGAtwTS89ZEHU8trG96p,NA,Classified as NA using token creation time,2285.5,2285.5,18055.4762368158,18055.4762368158,history,18055.4762368158,32871.23,h24,,0.000002285,-25.61,491,387,pumpfun,DqVveVmF3fqzZd5zStvwyGPRVdyUPtxBfakRUxeh9ERt,https://dexscreener.com/solana/dqvvevmf3fqzzd5zstvwygprvdyuptxbfakruxeh9ert,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f,2026-07-02T21:26:14.000Z,2026-07-02T21:26:14.000Z,2026-07-02T21:26:18.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$18,055 >= floor $10,000 [history]; ✓ peak≈$18,055 <= ceiling $25,000; ✓ vol(h24)=$32,871 >= $10,000; ✓ chain=solana"
Solana Wallet Bingo,LUCKY58,Z6a49C6dumNraUBnDWjfEN5HeHHE7emMhADRsU7pump,NA,Classified as NA using DEX Screener pairCreatedAt,2553.42,2553.42,18021.701439440967,18021.701439440967,history,18021.701439440967,54375.08,h24,,0.000002553,-15.4,745,641,pumpfun,E2FD1mdfC5VssajYg47pYSW1kM76Sqcv46fzycU8XeeC,https://dexscreener.com/solana/e2fd1mdfc5vssajyg47pysw1km76sqcv46fzycu8xeec,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-02T21:48:50.000Z,2026-07-02T21:48:56.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$18,022 >= floor $10,000 [history]; ✓ peak≈$18,022 <= ceiling $25,000; ✓ vol(h24)=$54,375 >= $10,000; ✓ chain=solana"
The Greatest Coin,Coin,BmbNyHBttAwWwj6ixG9Ebmtbt4XTPZNG8tynKHgBpump,EU,Classified as EU using token creation time,15903.79,15903.79,17975.515604004777,17975.515604004777,history,17975.515604004777,30280.78,h24,,0.0000159,558,490,284,pumpfun,9osJXDdgFNMcsEmiETGoQasTJF14S4SzXiNbvDzMRwpt,https://dexscreener.com/solana/9osjxddgfnmcsemietgoqastjf14s4szxinbvdzmrwpt,8yJFWmVTQq69p6VJxGwpzW7ii7c5J9GRAtHCNMMQPydj; D4yrdUWHTf2wUWr7TZc3gZdMLsZ77y6RfHN4U28etf1j,2026-07-03T13:40:47.000Z,2026-07-03T13:40:47.000Z,2026-07-03T13:41:42.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$17,976 >= floor $10,000 [history]; ✓ peak≈$17,976 <= ceiling $25,000; ✓ vol(h24)=$30,281 >= $10,000; ✓ chain=solana"
The Nietzschean Boar,イノシシ,9swSpeX8Ucz2N4sb1K2bHPQni6DD4pPPC9eN2ScPpump,EU,Classified as EU using DEX Screener pairCreatedAt,4972.72,4972.72,17972.95919731363,17972.95919731363,history,17972.95919731363,139470.8,h24,,0.000004972,82.12,2259,1940,pumpfun,37qHs1fhTnPFjup8caNsqEueibPSNY2GY9npSdHr1RkX,https://dexscreener.com/solana/37qhs1fhtnpfjup8cansqeueibpsny2gy9npsdhr1rkx,922VvmmYDHV9KMTJJ71Y5Yd3Vn7cfJuFasLNSsZPygrG; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT; Hw5UKBU5k3YudnGwaykj5E8cYUidNMPuEewRRar5Xoc7; gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,,2026-07-03T08:55:58.000Z,2026-07-03T08:56:06.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$17,973 >= floor $10,000 [history]; ✓ peak≈$17,973 <= ceiling $25,000; ✓ vol(h24)=$139,471 >= $10,000; ✓ chain=solana"
BULLSUMMER,BULLSUMMER,DvDb1EweFDfhnSfTBkGwTHA1N6ot6PxcczrQmfpcpump,NA,Classified as NA using DEX Screener pairCreatedAt,2276.83,2276.83,17956.359322157186,17956.359322157186,history,17956.359322157186,39347.06,h24,,0.000002276,-25.47,613,468,pumpfun,HSZhtWpCksLrFi4R14GEmLpBaoSBFa5GJQ8nwTUenqFq,https://dexscreener.com/solana/hszhtwpckslrfi4r14gemlpbaosbfa5gjq8nwtuenqfq,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT,,2026-07-02T21:49:13.000Z,2026-07-02T21:49:17.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 3 wallet(s); ✓ peak≈$17,956 >= floor $10,000 [history]; ✓ peak≈$17,956 <= ceiling $25,000; ✓ vol(h24)=$39,347 >= $10,000; ✓ chain=solana"
The Closer,RALPH ,2wxkEYDYh3CdvmCu3d7nLEhGudmgRrX1BH1dWLuRpump,NA,Classified as NA using token creation time,3751.17,3751.17,17905.311037786356,17911.12956654047,history,17911.12956654047,30798.17,h24,,0.000003751,34.72,374,303,pumpfun,Fz3Nff3RMyZx9Fk5f6Qbw57nbZSpEnRVXgddDanTkuA2,https://dexscreener.com/solana/fz3nff3rmyzx9fk5f6qbw57nbzspenrvxgdddantkua2,7Y3rF3ZcuX4icRrsVPh9Gc1GFYxSpBzip3eQ4oAAHhr6; CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-07-03T02:08:15.000Z,2026-07-03T02:08:15.000Z,2026-07-03T02:12:35.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$17,911 >= floor $10,000 [history]; ✓ peak≈$17,911 <= ceiling $25,000; ✓ vol(h24)=$30,798 >= $10,000; ✓ chain=solana"
Raxtren,RXTN,Ex4ubksfGQejrfUtp7PSyHZdggQkQahrBUBJ2nVtpump,NA,Classified as NA using DEX Screener pairCreatedAt,2273.5,2273.5,17869.667692486273,17869.667692486273,history,17869.667692486273,34241.33,h24,,0.000002273,-16.75,441,463,pumpfun,3aJiX7DHYLxeFoVEB2cPavF5ecWXwg9b718u86vQvZzE,https://dexscreener.com/solana/3ajix7dhylxefoveb2cpavf5ecwxwg9b718u86vqvzze,FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd; gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,,2026-07-02T18:07:23.000Z,2026-07-02T18:07:25.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 6 wallet(s); ✓ peak≈$17,870 >= floor $10,000 [history]; ✓ peak≈$17,870 <= ceiling $25,000; ✓ vol(h24)=$34,241 >= $10,000; ✓ chain=solana"
Justice for Espresso,Espresso,2C9J4htR2XYZF4XBtq8DFEHZCfrjmDAXZUQU7LYgioAn,EU,Classified as EU using token creation time,2709.17,2709.17,17711.436616005307,17711.436616005307,history,17711.436616005307,64489.2,h24,,0.000002709,5.08,1263,979,pumpfun,E23t3uTAegiRHn3AQYz7e9p21EtKMZbQHjhPRJkHgGwB,https://dexscreener.com/solana/e23t3utaegirhn3aqyz7e9p21etkmzbqhjhprjkhggwb,71PCu3E4JP5RDBoY6wJteqzxkKNXLyE1byg5BTAL9UtQ; ardinRsN1mNYVeoJWTBsWeYeXvuR9UUDGMsCDKpb6AT; Hw5UKBU5k3YudnGwaykj5E8cYUidNMPuEewRRar5Xoc7; gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,2026-07-03T08:38:02.000Z,2026-07-03T08:38:02.000Z,2026-07-03T08:38:30.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$17,711 >= floor $10,000 [history]; ✓ peak≈$17,711 <= ceiling $25,000; ✓ vol(h24)=$64,489 >= $10,000; ✓ chain=solana"
LEGENDS,LEGENDS,AtzWNXtdcbBnbKme2uWUY5JdQRAioBzFBTN1yV7Vpump,NA,Classified as NA using token creation time,2271.27,2271.27,17642.806729878557,17642.806729878557,history,17642.806729878557,23338.7,h24,,0.000002271,-26.41,223,233,pumpfun,8fBvNxhMB3mndvRSyo2vCKS5YhwtC2egQWhqX95hTCLT,https://dexscreener.com/solana/8fbvnxhmb3mndvrsyo2vcks5yhwtc2egqwhqx95htclt,GJA1HEbxGnqBhBifH9uQauzXSB53to5rhDrzmKxhSU65; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o,2026-07-02T16:13:42.000Z,2026-07-02T16:13:42.000Z,2026-07-02T16:13:43.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$17,643 >= floor $10,000 [history]; ✓ peak≈$17,643 <= ceiling $25,000; ✓ vol(h24)=$23,339 >= $10,000; ✓ chain=solana"
Crab Apple,Crapple,8Arff6TNAahqdCiujaKu8H4QfmYij9uvQtj2tQ2Apump,EU,Classified as EU using DEX Screener pairCreatedAt,3484.22,3484.22,17480.24810864283,17480.24810864283,history,17480.24810864283,74459.28,h24,,0.000003484,27.31,1324,881,pumpfun,J73wbKvJHitwk411HCjTRf9K4q8cNDK6GoJS2Y48iPYC,https://dexscreener.com/solana/j73wbkvjhitwk411hcjtrf9k4q8cndk6gojs2y48ipyc,Hw5UKBU5k3YudnGwaykj5E8cYUidNMPuEewRRar5Xoc7,,2026-07-03T09:03:17.000Z,2026-07-03T09:06:07.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,480 >= floor $10,000 [history]; ✓ peak≈$17,480 <= ceiling $25,000; ✓ vol(h24)=$74,459 >= $10,000; ✓ chain=solana"
Plugcoin,Plugcoin,AULnWjzi2PDRwcUx5ZnkXQFCy5xbzptYYwCtZukcpump,NA,Classified as NA using DEX Screener pairCreatedAt,2279.92,2279.92,17442.70424974514,17442.70424974514,history,17442.70424974514,46132.4,h24,,0.000002279,-24.04,553,446,pumpfun,Gg4ANsJFnuz4uHmxDoAkw1MfSX5bxcaLXvajxY7CzAV,https://dexscreener.com/solana/gg4ansjfnuz4uhmxdoakw1mfsx5bxcalxvajxy7czav,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv; Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt; BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-02T17:28:29.000Z,2026-07-02T17:28:31.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$17,443 >= floor $10,000 [history]; ✓ peak≈$17,443 <= ceiling $25,000; ✓ vol(h24)=$46,132 >= $10,000; ✓ chain=solana"
Spirit of Liberty,SOL,H3w1oKwqY8yjHzBTwT3jZkKS4eXGxw9c7BSPkQR1pump,EU,Classified as EU using DEX Screener pairCreatedAt,2303.25,2303.25,17336.295932398643,17336.295932398643,history,17336.295932398643,59772.61,h24,,0.000002303,-25.2,754,674,pumpfun,HzdM2BziFaGXLCTwZLPMLpNr6LWKwiEEPHiiAqZJKGog,https://dexscreener.com/solana/hzdm2bzifagxlctwzlpmlpnr6lwkwieephiiaqzjkgog,4sAUSQFdvWRBxR8UoLBYbw8CcXuwXWxnN8pXa4mtm5nU; 922VvmmYDHV9KMTJJ71Y5Yd3Vn7cfJuFasLNSsZPygrG,,2026-07-03T09:32:26.000Z,2026-07-03T09:32:42.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 2 wallet(s); ✓ peak≈$17,336 >= floor $10,000 [history]; ✓ peak≈$17,336 <= ceiling $25,000; ✓ vol(h24)=$59,773 >= $10,000; ✓ chain=solana"
Marcuz Coin,MARCUZ,6LjuiCLwCLGhzm8x7ddtzopTibbm8HEX2SmfRKJbpump,NA,Classified as NA using DEX Screener pairCreatedAt,2267.16,2267.16,17292.51616638621,17292.51616638621,history,17292.51616638621,19368.7,h24,,0.000002267,-26.2,203,187,pumpfun,CkJJP7WdsKpcEYxT5X8dvCbbUM6jJrwx2ggnh851FAov,https://dexscreener.com/solana/ckjjp7wdskpceyxt5x8dvcbbum6jjrwx2ggnh851faov,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,,2026-07-02T15:47:42.000Z,2026-07-02T15:48:02.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,293 >= floor $10,000 [history]; ✓ peak≈$17,293 <= ceiling $25,000; ✓ vol(h24)=$19,369 >= $10,000; ✓ chain=solana"
Loga Rangzen,FIREMAN,83Eb8rtfqkWKoVx6iHRCNZCXKhZ2UbPkHorYREZYpump,NA,Classified as NA using token creation time,2270.01,2270.01,17264.89000448218,17264.89000448218,history,17264.89000448218,28052.85,h24,,0.00000227,-17.05,240,236,pumpfun,BX5aDJ83KxdpoB3KJosAVSmffqYmonNUAGg2ZLqhBnLX,https://dexscreener.com/solana/bx5adj83kxdpob3kjosavsmffqymonnuagg2zlqhbnlx,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o,2026-07-03T00:47:26.000Z,2026-07-03T00:47:26.000Z,2026-07-03T00:53:40.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,265 >= floor $10,000 [history]; ✓ peak≈$17,265 <= ceiling $25,000; ✓ vol(h24)=$28,053 >= $10,000; ✓ chain=solana"
Flying Cannon Squirrel,FCS,7fsfHacR21TbFzSBuWSUNBCNFDYfvqvJGebUWALrpump,NA,Classified as NA using token creation time,2261.13,2261.13,17181.435259974704,17181.435259974704,history,17181.435259974704,31181.93,h24,,0.000002261,-19.49,326,354,pumpfun,8KMtT2mFfkx5zdKYebQfHdEoPYzEaLS1NHh4kYSWrABW,https://dexscreener.com/solana/8kmtt2mffkx5zdkyebqfhdeopyzeals1nhh4kyswrabw,831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs; CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o; 4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9; gangJEP5geDHjPVRhDS5dTF5e6GtRvtNogMEEVs91RV,2026-07-02T22:17:41.000Z,2026-07-02T22:17:41.000Z,2026-07-02T22:17:46.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$17,181 >= floor $10,000 [history]; ✓ peak≈$17,181 <= ceiling $25,000; ✓ vol(h24)=$31,182 >= $10,000; ✓ chain=solana"
JUSTICE FOR CHRISTIAN ZEDIG,CHRISTIAN,AZx7HUMN9R4PR1SoLoi2NeSnk7GzXYjjydAVgMAVq4R6,NA,Classified as NA using token creation time,2260.06,2260.06,17164.240633861835,17164.240633861835,history,17164.240633861835,35520.39,h24,,0.00000226,-26.15,306,428,pumpfun,7TNwsNY4GWtqyu8SnsmPh3fkThPLmsPFjg13quZU7Lpf,https://dexscreener.com/solana/7tnwsny4gwtqyu8snsmph3fkthplmspfjg13quzu7lpf,H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,2026-07-02T20:30:07.000Z,2026-07-02T20:30:07.000Z,2026-07-02T20:31:02.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,164 >= floor $10,000 [history]; ✓ peak≈$17,164 <= ceiling $25,000; ✓ vol(h24)=$35,520 >= $10,000; ✓ chain=solana"
Just Send 1 Dollar,1,CZs55KDsLtXAoNyKP11T463HaxMow5mU6oqcSGCUFcnH,NA,Classified as NA using token creation time,2297.58,2297.58,17149.443871411568,17149.443871411568,history,17149.443871411568,35273.48,h24,,0.000002297,-25.38,430,378,pumpfun,JDhdBZhENKnYJWk2146GZkn59dhA9qPDPRqdKqYsWFSv,https://dexscreener.com/solana/jdhdbzhenknyjwk2146gzkn59dha9qpdprqdkqyswfsv,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN,2026-07-03T02:39:35.000Z,2026-07-03T02:39:35.000Z,2026-07-03T02:39:44.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 4 wallet(s); ✓ peak≈$17,149 >= floor $10,000 [history]; ✓ peak≈$17,149 <= ceiling $25,000; ✓ vol(h24)=$35,273 >= $10,000; ✓ chain=solana"
catwifbag,BAG,BJeRKfoG7nYLTX37XVGr1AuXcwdndZA3XyNYvuWLpump,EU,Classified as EU using token creation time,2413.6,2413.6,17098.79987982363,17102.957561219584,history,17102.957561219584,14084.21,h24,,0.000002413,-83.25,102,168,pumpfun,4hsDkp6k1wG6nNAHBsuv1ZNxihy8Dz1cx73mxX2pT9Nf,https://dexscreener.com/solana/4hsdkp6k1wg6nnahbsuv1znxihy8dz1cx73mxx2pt9nf,CXdZ6m2PotNq4D7zKK3af426ohGro1xingNuf68SoKmv,2026-07-02T07:12:21.000Z,2026-07-02T07:12:21.000Z,2026-07-02T14:02:13.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 1 wallet(s); ✓ peak≈$17,103 >= floor $10,000 [history]; ✓ peak≈$17,103 <= ceiling $25,000; ✓ vol(h24)=$14,084 >= $10,000; ✓ chain=solana"
The Patriotic Cat,COCO,5NxmddgAnrMXbtfTrXMYaGM3xZTJPK3HSZ9rPpF4pump,NA,Classified as NA using DEX Screener pairCreatedAt,2455.23,2455.23,16876.623661266338,16880.071196545872,history,16880.071196545872,36635.43,h24,,0.000002455,-15.1,519,423,pumpfun,ESWyQGSboo1QRkX1G4yrkKJpA6gLbSgp8tbpzYBVBnfk,https://dexscreener.com/solana/eswyqgsboo1qrkx1g4yrkkjpa6glbsgp8tbpzybvbnfk,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK; FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR; 2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f; BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd; H31vEBxSJk1nQdUN11qZgZyhScyShhscKhvhZZU3dQoU,,2026-07-02T16:27:18.000Z,2026-07-02T16:27:22.000Z,2026-07-03T14:01:29.047Z,"✓ bought by 5 wallet(s); ✓ peak≈$16,880 >= floor $10,000 [history]; ✓ peak≈$16,880 <= ceiling $25,000; ✓ vol(h24)=$36,635 >= $10,000; ✓ chain=solana"
